id_gol,id_partido,anio,id_seleccion,equipo,id_jugador,jugador,minuto,es_penal,es_autogol
1382,756,1990,30,Emiratos Arabes,7958,Khalid Ismail,46,NO,NO
1383,757,1990,,Alemania Occidental,6202,Pierre Littbarski,88,NO,NO
1384,757,1990,19,Colombia,2714,Freddy Rincon,90,NO,NO
1385,758,1990,,Yugoslavia,3745,Safet Susic,5,NO,NO
1386,758,1990,,Yugoslavia,3685,Darko Pancev,9,NO,NO
1387,758,1990,,Yugoslavia,3685,Darko Pancev,46,NO,NO
1388,758,1990,,Yugoslavia,3705,Robert Prosinecki,90,NO,NO
1389,758,1990,30,Emiratos Arabes,7956,Ali Thani Jumaa,22,NO,NO
1390,759,1990,13,Bélgica,6591,Marc De Grijse,53,NO,NO
1391,759,1990,13,Bélgica,6599,Michel De Wolf,64,NO,NO
1392,761,1990,13,Bélgica,6578,Leo Clijsters,15,NO,NO
1393,761,1990,13,Bélgica,6690,Enzo Scifo,24,NO,NO
1394,761,1990,13,Bélgica,6571,Jan Ceulemans,47,NO,NO
1395,761,1990,80,Uruguay,5817,Pablo Bengoechea,73,NO,NO
1396,762,1990,21,Corea del Sur,6974,Bo Kwan Hwang,43,NO,NO
1397,762,1990,34,España,4989,Michel,23,NO,NO
1398,762,1990,34,España,4989,Michel,61,NO,NO
1399,762,1990,34,España,4989,Michel,81,NO,NO
1400,763,1990,13,Bélgica,6749,Patrick Vervoort,29,NO,NO
1401,763,1990,34,España,4989,Michel,26,SI,NO
1402,763,1990,34,España,4938,Alberto Gorriz,38,NO,NO
1403,764,1990,80,Uruguay,5870,Daniel Fonseca,90,NO,NO
1404,765,1990,44,Inglaterra,1325,Gary Lineker,9,NO,NO
1405,765,1990,46,Irlanda,7483,Kevin Sheedy,73,NO,NO
1406,766,1990,60,Paises Bajos,6427,Wim Kieft,58,NO,NO
1407,766,1990,28,Egipto,2068,Magdy Abedelghani,83,SI,NO
1408,769,1990,44,Inglaterra,1436,Mark Wright,58,NO,NO
1409,770,1990,46,Irlanda,7481,Niall Quinn,71,NO,NO
1410,770,1990,60,Paises Bajos,6409,Ruud Gullit,11,NO,NO
1411,807,1990,14,Camerún,936,Roger Milla,106,NO,NO
1412,807,1990,14,Camerún,936,Roger Milla,109,NO,NO
1413,807,1990,19,Colombia,2712,Bernardo Redin,115,NO,NO
1414,808,1990,,Checoslovaquia,576,Tomas Skuhravy,12,NO,NO
1415,808,1990,,Checoslovaquia,576,Tomas Skuhravy,63,NO,NO
1416,808,1990,,Checoslovaquia,515,Lubos Kubik,75,NO,NO
1417,808,1990,,Checoslovaquia,576,Tomas Skuhravy,82,NO,NO
1418,808,1990,22,Costa Rica,2004,Ronald Gonzalez,54,NO,NO
1419,809,1990,6,Argentina,5208,Claudio Caniggia,80,NO,NO
1420,810,1990,,Alemania Occidental,6174,Juergen Klinsmann,51,NO,NO
1421,810,1990,,Alemania Occidental,6066,Andreas Brehme,82,NO,NO
1422,810,1990,60,Paises Bajos,6431,Ronald Koeman,89,SI,NO
1423,812,1990,51,Italia,5758,Salvatore Schillaci,65,NO,NO
1424,812,1990,51,Italia,5764,Aldo Serena,85,NO,NO
1425,813,1990,34,España,4959,Julio Salinas,83,NO,NO
1426,813,1990,,Yugoslavia,3739,Dragan Stojkovic,78,NO,NO
1427,813,1990,,Yugoslavia,3739,Dragan Stojkovic,92,NO,NO
1428,814,1990,44,Inglaterra,1368,David Platt,119,NO,NO
1429,816,1990,51,Italia,5758,Salvatore Schillaci,38,NO,NO
1430,817,1990,,Alemania Occidental,6212,Lothar Matthaeus,25,SI,NO
1431,818,1990,14,Camerún,914,Emmanuel Kunde,61,SI,NO
1432,818,1990,14,Camerún,884,Eugene Ekeke,65,NO,NO
1433,818,1990,44,Inglaterra,1368,David Platt,25,NO,NO
1434,818,1990,44,Inglaterra,1325,Gary Lineker,83,SI,NO
1435,818,1990,44,Inglaterra,1325,Gary Lineker,105,SI,NO
1436,819,1990,51,Italia,5758,Salvatore Schillaci,17,NO,NO
1437,819,1990,6,Argentina,5208,Claudio Caniggia,67,NO,NO
1438,820,1990,44,Inglaterra,1325,Gary Lineker,80,NO,NO
1439,820,1990,,Alemania Occidental,6066,Andreas Brehme,60,NO,NO
1440,821,1990,51,Italia,5533,Roberto Baggio,71,NO,NO
1441,821,1990,51,Italia,5758,Salvatore Schillaci,86,SI,NO
1442,821,1990,44,Inglaterra,1368,David Platt,81,NO,NO
1443,822,1990,,Alemania Occidental,6066,Andreas Brehme,85,SI,NO
1444,823,1994,35,Estados Unidos,2905,Eric Wynalda,44,NO,NO
1445,823,1994,74,Suiza,8057,Georges Bregy,39,NO,NO
1446,824,1994,19,Colombia,2727,Adolfo Valencia,43,NO,NO
1447,824,1994,68,Rumania,1933,Florin Raducioiu,15,NO,NO
1448,824,1994,68,Rumania,1891,Gheorghe Hagi,34,NO,NO
1449,824,1994,68,Rumania,1933,Florin Raducioiu,89,NO,NO
1450,825,1994,68,Rumania,1891,Gheorghe Hagi,35,NO,NO
1451,825,1994,74,Suiza,8206,Alain Sutter,16,NO,NO
1452,825,1994,74,Suiza,8066,Stephane Chapuisat,52,NO,NO
1453,825,1994,74,Suiza,8130,Adrian Knup,65,NO,NO
1454,825,1994,74,Suiza,8130,Adrian Knup,72,NO,NO
1455,826,1994,35,Estados Unidos,2662,Andres Escobar,35,NO,SI
1456,826,1994,35,Estados Unidos,2886,Earnie Stewart,52,NO,NO
1457,826,1994,19,Colombia,2727,Adolfo Valencia,90,NO,NO
1458,827,1994,68,Rumania,1923,Dan Petrescu,18,NO,NO
1459,828,1994,19,Colombia,2669,Herman Gaviria,44,NO,NO
1460,828,1994,19,Colombia,2687,John Lozano,90,NO,NO
1461,829,1994,14,Camerún,888,David Embe,31,NO,NO
1462,829,1994,14,Camerún,961,Francois Omam-Biyik,47,NO,NO
1463,829,1994,73,Suecia,3453,Roger Ljung,8,NO,NO
1464,829,1994,73,Suecia,3371,Martin Dahlin,75,NO,NO
1465,830,1994,11,Brasil,1791,Romario,26,NO,NO
1466,830,1994,11,Brasil,1768,Rai,52,SI,NO
1467,831,1994,11,Brasil,1791,Romario,39,NO,NO
1468,831,1994,11,Brasil,1708,Marcio Santos,66,NO,NO
1469,831,1994,11,Brasil,1551,Bebeto,73,NO,NO
1470,832,1994,73,Suecia,3366,Tomas Brolin,37,SI,NO
1471,832,1994,73,Suecia,3371,Martin Dahlin,59,NO,NO
1472,832,1994,73,Suecia,3371,Martin Dahlin,81,NO,NO
1473,832,1994,69,Rusia,385,Oleg Salenko,4,SI,NO
1474,833,1994,69,Rusia,385,Oleg Salenko,15,NO,NO
1475,833,1994,69,Rusia,385,Oleg Salenko,41,NO,NO
1476,833,1994,69,Rusia,385,Oleg Salenko,44,SI,NO
1477,833,1994,69,Rusia,385,Oleg Salenko,72,NO,NO
1478,833,1994,69,Rusia,385,Oleg Salenko,75,NO,NO
1479,833,1994,69,Rusia,379,Dmitri Radchenko,81,NO,NO
1480,833,1994,14,Camerún,936,Roger Milla,46,NO,NO
1481,834,1994,11,Brasil,1791,Romario,46,NO,NO
1482,834,1994,73,Suecia,3343,Kennet Andersson,23,NO,NO
1483,835,1994,1,Alemania,6174,Juergen Klinsmann,61,NO,NO
1484,836,1994,34,España,4959,Julio Salinas,51,NO,NO
1485,836,1994,34,España,4933,Goikoetxea,55,NO,NO
1486,836,1994,21,Corea del Sur,6972,Myung Bo Hong,85,NO,NO
1487,836,1994,21,Corea del Sur,7083,Jung Won Seo,90,NO,NO
1488,837,1994,1,Alemania,6174,Juergen Klinsmann,48,NO,NO
1489,837,1994,34,España,4933,Goikoetxea,14,NO,NO
1490,839,1994,9,Bolivia,4738,Erwin Sanchez,67,NO,NO
1491,839,1994,34,España,4940,Pep Guardiola,19,SI,NO
1492,839,1994,34,España,4884,Jose Luis Caminero,66,NO,NO
1493,839,1994,34,España,4884,Jose Luis Caminero,70,NO,NO
1494,840,1994,1,Alemania,6174,Juergen Klinsmann,12,NO,NO
1495,840,1994,1,Alemania,6260,Karlheinz Riedle,20,NO,NO
1496,840,1994,1,Alemania,6174,Juergen Klinsmann,37,NO,NO
1497,840,1994,21,Corea del Sur,6978,Sun Hong Hwang,52,NO,NO
1498,840,1994,21,Corea del Sur,6972,Myung Bo Hong,63,NO,NO
1499,841,1994,6,Argentina,5181,Gabriel Batistuta,2,NO,NO
1500,841,1994,6,Argentina,5181,Gabriel Batistuta,44,NO,NO
1501,841,1994,6,Argentina,5307,Diego Maradona,60,NO,NO
1502,841,1994,6,Argentina,5181,Gabriel Batistuta,90,SI,NO
1503,842,1994,57,Nigeria,4543,Rasheed Yekini,21,NO,NO
1504,842,1994,57,Nigeria,4456,Daniel Amokachi,43,NO,NO
1505,842,1994,57,Nigeria,4457,Emmanuel Amunike,55,NO,NO
1506,843,1994,6,Argentina,5208,Claudio Caniggia,21,NO,NO
1507,843,1994,6,Argentina,5208,Claudio Caniggia,28,NO,NO
1508,843,1994,57,Nigeria,4532,Samson Siasia,8,NO,NO
1509,844,1994,12,Bulgaria,3001,Hristo Stoichkov,5,SI,NO
1510,844,1994,12,Bulgaria,3001,Hristo Stoichkov,55,SI,NO
1511,844,1994,12,Bulgaria,2968,Iordan Letchkov,65,NO,NO
1512,844,1994,12,Bulgaria,2919,Daniel Borimirov,90,NO,NO
1513,845,1994,57,Nigeria,4483,Finidi George,45,NO,NO
1514,845,1994,57,Nigeria,4456,Daniel Amokachi,90,NO,NO
1515,846,1994,12,Bulgaria,3001,Hristo Stoichkov,61,NO,NO
1516,846,1994,12,Bulgaria,2998,Nasko Sirakov,90,NO,NO
1517,847,1994,46,Irlanda,7457,Ray Houghton,11,NO,NO
1518,848,1994,58,Noruega,7432,Kjetil Rekdal,84,NO,NO
1519,849,1994,51,Italia,5532,Dino Baggio,69,NO,NO
1520,850,1994,56,México,7727,Luis Garcia,42,NO,NO
1521,850,1994,56,México,7727,Luis Garcia,65,NO,NO
1522,850,1994,46,Irlanda,7441,John Aldridge,84,NO,NO
1523,852,1994,51,Italia,5685,Daniele Massaro,48,NO,NO
1524,852,1994,56,México,7658,Marcelino Bernal,57,NO,NO
1525,853,1994,13,Bélgica,6591,Marc De Grijse,11,NO,NO
1526,854,1994,60,Paises Bajos,6425,Wim Jonk,50,NO,NO
1527,854,1994,60,Paises Bajos,6487,Gaston Taument,86,NO,NO
1528,854,1994,4,Arabia Saudita,4818,Fuad Amin,18,NO,NO
1529,855,1994,13,Bélgica,6543,Philippe Albert,65,NO,NO
1530,856,1994,4,Arabia Saudita,4768,Sami Al Jaber,7,SI,NO
1531,856,1994,4,Arabia Saudita,4818,Fuad Amin,45,NO,NO
1532,856,1994,55,Marruecos,8327,Mohammed Chaouch,26,NO,NO
1533,857,1994,55,Marruecos,8386,Hassan Nader,47,NO,NO
1534,857,1994,60,Paises Bajos,6362,Dennis Bergkamp,43,NO,NO
1535,857,1994,60,Paises Bajos,6472,Bryan Roy,77,NO,NO
1536,858,1994,4,Arabia Saudita,4776,Said Al Owayran,5,NO,NO
1537,895,1994,1,Alemania,6306,Rudi Voeller,6,NO,NO
1538,895,1994,1,Alemania,6174,Juergen Klinsmann,11,NO,NO
1539,895,1994,1,Alemania,6306,Rudi Voeller,40,NO,NO
1540,895,1994,13,Bélgica,6627,Georges Grun,8,NO,NO
1541,895,1994,13,Bélgica,6543,Philippe Albert,90,NO,NO
1542,896,1994,34,España,4945,Fernando Hierro,15,NO,NO
1543,896,1994,34,España,4975,Luis Enrique,74,NO,NO
1544,896,1994,34,España,4876,Txiki Beguiristain,86,SI,NO
1545,897,1994,4,Arabia Saudita,4763,Fahad Al Ghesheyan,85,NO,NO
1546,897,1994,73,Suecia,3371,Martin Dahlin,6,NO,NO
1547,897,1994,73,Suecia,3343,Kennet Andersson,51,NO,NO
1548,897,1994,73,Suecia,3343,Kennet Andersson,88,NO,NO
1549,898,1994,68,Rumania,1883,Ilie Dumitrescu,11,NO,NO
1550,898,1994,68,Rumania,1883,Ilie Dumitrescu,18,NO,NO
1551,898,1994,68,Rumania,1891,Gheorghe Hagi,58,NO,NO
1552,898,1994,6,Argentina,5181,Gabriel Batistuta,16,SI,NO
1553,898,1994,6,Argentina,5172,Abel Balbo,75,NO,NO
1554,899,1994,60,Paises Bajos,6362,Dennis Bergkamp,11,NO,NO
1555,899,1994,60,Paises Bajos,6425,Wim Jonk,41,NO,NO
1556,900,1994,11,Brasil,1551,Bebeto,72,NO,NO
1557,901,1994,57,Nigeria,4457,Emmanuel Amunike,25,NO,NO
1558,901,1994,51,Italia,5533,Roberto Baggio,89,NO,NO
1559,901,1994,51,Italia,5533,Roberto Baggio,100,SI,NO
1560,902,1994,56,México,7729,Alberto Garcia Aspe,18,SI,NO
1561,902,1994,12,Bulgaria,3001,Hristo Stoichkov,6,NO,NO
1562,903,1994,51,Italia,5532,Dino Baggio,25,NO,NO
1563,903,1994,51,Italia,5533,Roberto Baggio,87,NO,NO
1564,903,1994,34,España,4884,Jose Luis Caminero,58,NO,NO
1565,904,1994,60,Paises Bajos,6362,Dennis Bergkamp,64,NO,NO
1566,904,1994,60,Paises Bajos,6537,Aron Winter,76,NO,NO
1567,904,1994,11,Brasil,1791,Romario,53,NO,NO
1568,904,1994,11,Brasil,1551,Bebeto,63,NO,NO
1569,904,1994,11,Brasil,1559,Branco,81,NO,NO
1570,905,1994,12,Bulgaria,3001,Hristo Stoichkov,75,NO,NO
1571,905,1994,12,Bulgaria,2968,Iordan Letchkov,78,NO,NO
1572,905,1994,1,Alemania,6212,Lothar Matthaeus,47,SI,NO
1573,906,1994,68,Rumania,1933,Florin Raducioiu,88,NO,NO
1574,906,1994,68,Rumania,1933,Florin Raducioiu,101,NO,NO
1575,906,1994,73,Suecia,3366,Tomas Brolin,78,NO,NO
1576,906,1994,73,Suecia,3343,Kennet Andersson,115,NO,NO
1577,907,1994,12,Bulgaria,3001,Hristo Stoichkov,44,SI,NO
1578,907,1994,51,Italia,5533,Roberto Baggio,20,NO,NO
1579,907,1994,51,Italia,5533,Roberto Baggio,25,NO,NO
1580,908,1994,11,Brasil,1791,Romario,80,NO,NO
1581,909,1994,73,Suecia,3366,Tomas Brolin,8,NO,NO
1582,909,1994,73,Suecia,3464,Hakan Mild,30,NO,NO
1583,909,1994,73,Suecia,3440,Henrik Larsson,37,NO,NO
1584,909,1994,73,Suecia,3343,Kennet Andersson,40,NO,NO
1585,911,1998,11,Brasil,1580,Cesar Sampaio,5,NO,NO
1586,911,1998,11,Brasil,2292,Tom Boyd,74,NO,SI
1587,911,1998,31,Escocia,2305,John Collins,38,SI,NO
1588,912,1998,55,Marruecos,8348,Mustafa El Hadji,37,NO,NO
1589,912,1998,55,Marruecos,8363,Abdeljalil Hadda,60,NO,NO
1590,912,1998,58,Noruega,8330,Youssef Chippo,45,NO,SI
1591,912,1998,58,Noruega,7398,Dan Eggen,61,NO,NO
1592,913,1998,31,Escocia,2298,Craig Burley,66,NO,NO
1593,913,1998,58,Noruega,7401,Havard Flo,46,NO,NO
1594,914,1998,11,Brasil,1795,Ronaldo,9,NO,NO
1595,914,1998,11,Brasil,1781,Rivaldo,45,NO,NO
1596,914,1998,11,Brasil,1551,Bebeto,50,NO,NO
1597,915,1998,55,Marruecos,8309,Salaheddine Bassir,23,NO,NO
1598,915,1998,55,Marruecos,8363,Abdeljalil Hadda,46,NO,NO
1599,915,1998,55,Marruecos,8309,Salaheddine Bassir,85,NO,NO
1600,916,1998,11,Brasil,1551,Bebeto,78,NO,NO
1601,916,1998,58,Noruega,7403,Tore Andre Flo,83,NO,NO
1602,916,1998,58,Noruega,7432,Kjetil Rekdal,89,SI,NO
1603,917,1998,14,Camerún,951,Pierre Njanka,77,NO,NO
1604,917,1998,8,Austria,4626,Toni Polster,90,NO,NO
1605,918,1998,51,Italia,5787,Christian Vieri,11,NO,NO
1606,918,1998,51,Italia,5533,Roberto Baggio,84,SI,NO
1607,918,1998,17,Chile,756,Marcelo Salas,45,NO,NO
1608,918,1998,17,Chile,756,Marcelo Salas,48,NO,NO
1609,919,1998,17,Chile,756,Marcelo Salas,70,NO,NO
1610,919,1998,8,Austria,4659,Ivica Vastic,90,NO,NO
1611,920,1998,51,Italia,5612,Luigi Di Biagio,7,NO,NO
1612,920,1998,51,Italia,5787,Christian Vieri,75,NO,NO
1613,920,1998,51,Italia,5787,Christian Vieri,89,NO,NO
1614,921,1998,51,Italia,5787,Christian Vieri,48,NO,NO
1615,921,1998,51,Italia,5533,Roberto Baggio,90,NO,NO
1616,921,1998,8,Austria,4579,Andreas Herzog,90,SI,NO
1617,922,1998,17,Chile,761,Jose Sierra,20,NO,NO
1618,922,1998,14,Camerún,932,Patrick Mboma,56,NO,NO
1619,923,1998,26,Dinamarca,4272,Marc Rieper,69,NO,NO
1620,924,1998,36,Francia,3908,Christophe Dugarry,36,NO,NO
1621,924,1998,36,Francia,8248,Pierre Issa,77,NO,SI
1622,924,1998,36,Francia,3937,Thierry Henry,90,NO,NO
1623,925,1998,36,Francia,3937,Thierry Henry,37,NO,NO
1624,925,1998,36,Francia,4057,David Trezeguet,68,NO,NO
1625,925,1998,36,Francia,3937,Thierry Henry,78,NO,NO
1626,925,1998,36,Francia,3974,Bixente Lizarazu,85,NO,NO
1627,926,1998,72,Sudáfrica,8261,Benni Mccarthy,51,NO,NO
1628,926,1998,26,Dinamarca,4260,Allan Nielsen,12,NO,NO
1629,927,1998,36,Francia,3905,Youri Djorkaeff,12,SI,NO
1630,927,1998,36,Francia,4005,Emmanuel Petit,56,NO,NO
1631,927,1998,26,Dinamarca,4243,Michael Laudrup,42,SI,NO
1632,928,1998,72,Sudáfrica,8237,Shaun Bartlett,18,NO,NO
1633,928,1998,72,Sudáfrica,8237,Shaun Bartlett,90,SI,NO
1634,928,1998,4,Arabia Saudita,4768,Sami Al Jaber,45,SI,NO
1635,928,1998,4,Arabia Saudita,4787,Youssef Al Tunayan,74,SI,NO
1636,930,1998,34,España,4945,Fernando Hierro,21,NO,NO
1637,930,1998,34,España,5036,Raul,47,NO,NO
1638,930,1998,57,Nigeria,4444,Mutiu Adepoju,24,NO,NO
1639,930,1998,57,Nigeria,5101,Andoni Zubizarreta,73,NO,SI
1640,930,1998,57,Nigeria,4522,Sunday Oliseh,78,NO,NO
1641,931,1998,57,Nigeria,4490,Victor Ikpeba,28,NO,NO
1642,933,1998,34,España,4945,Fernando Hierro,6,SI,NO
1643,933,1998,34,España,4975,Luis Enrique,18,NO,NO
1644,933,1998,34,España,4998,Fernando Morientes,55,NO,NO
1645,933,1998,34,España,4998,Fernando Morientes,81,NO,NO
1646,933,1998,34,España,2916,Georgi Bachev,88,NO,SI
1647,933,1998,34,España,4961,Kiko,90,NO,NO
1648,933,1998,12,Bulgaria,2960,Emil Kostadinov,58,NO,NO
1649,934,1998,57,Nigeria,4527,Wilson Oruma,11,NO,NO
1650,934,1998,62,Paraguay,4312,Celso Ayala,1,NO,NO
1651,934,1998,62,Paraguay,4320,Miguel Benitez,58,NO,NO
1652,934,1998,62,Paraguay,4342,Jose Cardozo,86,NO,NO
1653,936,1998,21,Corea del Sur,6965,Seok Ju Ha,27,NO,NO
1654,936,1998,56,México,7817,Ricardo Pelaez Linares,50,NO,NO
1655,936,1998,56,México,7754,Luis Hernandez,75,NO,NO
1656,936,1998,56,México,7754,Luis Hernandez,84,NO,NO
1657,937,1998,60,Paises Bajos,6377,Phillip Cocu,37,NO,NO
1658,937,1998,60,Paises Bajos,6458,Marc Overmars,41,NO,NO
1659,937,1998,60,Paises Bajos,6362,Dennis Bergkamp,71,NO,NO
1660,937,1998,60,Paises Bajos,6511,Pierre Van Hooijdonk,78,NO,NO
1661,937,1998,60,Paises Bajos,6382,Ronald De Boer,83,NO,NO
1662,938,1998,13,Bélgica,6757,Marc Wilmots,42,NO,NO
1663,938,1998,13,Bélgica,6757,Marc Wilmots,47,NO,NO
1664,938,1998,56,México,7729,Alberto Garcia Aspe,55,SI,NO
1665,938,1998,56,México,7660,Cuauhtemoc Blanco,62,NO,NO
1666,939,1998,13,Bélgica,6667,Luc Nilis,7,NO,NO
1667,939,1998,21,Corea del Sur,7095,Sang Chul Yoo,72,NO,NO
1668,940,1998,60,Paises Bajos,6377,Phillip Cocu,4,NO,NO
1669,940,1998,60,Paises Bajos,6382,Ronald De Boer,18,NO,NO
1670,940,1998,56,México,7817,Ricardo Pelaez Linares,75,NO,NO
1671,940,1998,56,México,7754,Luis Hernandez,90,NO,NO
1672,941,1998,,RF de Yugoslavia,3653,Sinisa Mihajlovic,73,NO,NO
1673,942,1998,1,Alemania,6219,Andreas Moeller,10,NO,NO
1674,942,1998,1,Alemania,6174,Juergen Klinsmann,67,NO,NO
1675,943,1998,1,Alemania,3653,Sinisa Mihajlovic,72,NO,SI
1676,943,1998,1,Alemania,6058,Oliver Bierhoff,78,NO,NO
1677,943,1998,,RF de Yugoslavia,3654,Predrag Mijatovic,13,NO,NO
1678,943,1998,,RF de Yugoslavia,3739,Dragan Stojkovic,52,NO,NO
1679,944,1998,35,Estados Unidos,2843,Brian Mcbride,87,NO,NO
1680,944,1998,48,Irán,4103,Hamid Estili,41,NO,NO
1681,944,1998,48,Irán,4140,Mehdi Mahdavikia,83,NO,NO
1682,945,1998,1,Alemania,6058,Oliver Bierhoff,50,NO,NO
1683,945,1998,1,Alemania,6174,Juergen Klinsmann,57,NO,NO
1684,946,1998,,RF de Yugoslavia,3620,Slobodan Komljenovic,3,NO,NO
1685,947,1998,68,Rumania,1892,Adrian Ilie,45,NO,NO
1686,948,1998,44,Inglaterra,1389,Alan Shearer,42,NO,NO
1687,948,1998,44,Inglaterra,1384,Paul Scholes,89,NO,NO
1688,949,1998,19,Colombia,2708,Leider Preciado,82,NO,NO
1689,950,1998,68,Rumania,1910,Viorel Moldovan,46,NO,NO
1690,950,1998,68,Rumania,1923,Dan Petrescu,90,NO,NO
1691,950,1998,44,Inglaterra,1358,Michael Owen,81,NO,NO
1692,951,1998,68,Rumania,1910,Viorel Moldovan,71,NO,NO
1693,951,1998,78,Túnez,7252,Skander Souayah,12,SI,NO
1694,952,1998,44,Inglaterra,1198,Darren Anderton,20,NO,NO
1695,952,1998,44,Inglaterra,1215,David Beckham,29,NO,NO
1696,953,1998,52,Jamaica,7267,Robert Earle,45,NO,NO
1697,953,1998,24,Croacia,1149,Mario Stanic,27,NO,NO
1698,953,1998,24,Croacia,3705,Robert Prosinecki,53,NO,NO
1699,953,1998,24,Croacia,3743,Davor Suker,69,NO,NO
1700,954,1998,6,Argentina,5181,Gabriel Batistuta,28,NO,NO
1701,955,1998,24,Croacia,3743,Davor Suker,77,NO,NO
1702,956,1998,6,Argentina,5337,Ariel Ortega,31,NO,NO
1703,956,1998,6,Argentina,5337,Ariel Ortega,55,NO,NO
1704,956,1998,6,Argentina,5181,Gabriel Batistuta,73,NO,NO
1705,956,1998,6,Argentina,5181,Gabriel Batistuta,78,NO,NO
1706,956,1998,6,Argentina,5181,Gabriel Batistuta,83,SI,NO
1707,957,1998,53,Japón,142,Masashi Nakayama,74,NO,NO
1708,957,1998,52,Jamaica,7280,Theodore Whitmore,39,NO,NO
1709,957,1998,52,Jamaica,7280,Theodore Whitmore,54,NO,NO
1710,958,1998,6,Argentina,5366,Mauricio Pineda,36,NO,NO
1711,1007,1998,11,Brasil,1580,Cesar Sampaio,11,NO,NO
1712,1007,1998,11,Brasil,1580,Cesar Sampaio,27,NO,NO
1713,1007,1998,11,Brasil,1795,Ronaldo,45,SI,NO
1714,1007,1998,11,Brasil,1795,Ronaldo,70,NO,NO
1715,1007,1998,17,Chile,756,Marcelo Salas,68,NO,NO
1716,1008,1998,51,Italia,5787,Christian Vieri,18,NO,NO
1717,1009,1998,57,Nigeria,4461,Tijani Babangida,78,NO,NO
1718,1009,1998,26,Dinamarca,4256,Peter Moller,3,NO,NO
1719,1009,1998,26,Dinamarca,4242,Brian Laudrup,12,NO,NO
1720,1009,1998,26,Dinamarca,4275,Ebbe Sand,60,NO,NO
1721,1009,1998,26,Dinamarca,4219,Thomas Helveg,76,NO,NO
1722,1010,1998,36,Francia,3848,Laurent Blanc,113,NO,NO
1723,1011,1998,1,Alemania,6174,Juergen Klinsmann,75,NO,NO
1724,1011,1998,1,Alemania,6058,Oliver Bierhoff,86,NO,NO
1725,1011,1998,56,México,7754,Luis Hernandez,47,NO,NO
1726,1012,1998,60,Paises Bajos,6362,Dennis Bergkamp,38,NO,NO
1727,1012,1998,60,Paises Bajos,6379,Edgar Davids,90,NO,NO
1728,1012,1998,,RF de Yugoslavia,3620,Slobodan Komljenovic,48,NO,NO
1729,1013,1998,6,Argentina,5181,Gabriel Batistuta,6,SI,NO
1730,1013,1998,6,Argentina,5443,Javier Zanetti,45,NO,NO
1731,1013,1998,44,Inglaterra,1389,Alan Shearer,10,SI,NO
1732,1013,1998,44,Inglaterra,1358,Michael Owen,16,NO,NO
1733,1014,1998,24,Croacia,3743,Davor Suker,45,SI,NO
1734,1016,1998,11,Brasil,1551,Bebeto,11,NO,NO
1735,1016,1998,11,Brasil,1781,Rivaldo,27,NO,NO
1736,1016,1998,11,Brasil,1781,Rivaldo,60,NO,NO
1737,1016,1998,26,Dinamarca,4229,Martin Jorgensen,2,NO,NO
1738,1016,1998,26,Dinamarca,4242,Brian Laudrup,50,NO,NO
1739,1017,1998,24,Croacia,3600,Robert Jarni,45,NO,NO
1740,1017,1998,24,Croacia,1162,Goran Vlaovic,80,NO,NO
1741,1017,1998,24,Croacia,3743,Davor Suker,85,NO,NO
1742,1018,1998,60,Paises Bajos,6429,Patrick Kluivert,12,NO,NO
1743,1018,1998,60,Paises Bajos,6362,Dennis Bergkamp,89,NO,NO
1744,1018,1998,6,Argentina,5299,Claudio Lopez,17,NO,NO
1745,1019,1998,11,Brasil,1795,Ronaldo,46,NO,NO
1746,1019,1998,60,Paises Bajos,6429,Patrick Kluivert,87,NO,NO
1747,1020,1998,36,Francia,4051,Lilian Thuram,47,NO,NO
1748,1020,1998,36,Francia,4051,Lilian Thuram,69,NO,NO
1749,1020,1998,24,Croacia,3743,Davor Suker,46,NO,NO
1750,1021,1998,60,Paises Bajos,6541,Boudewijn Zenden,21,NO,NO
1751,1021,1998,24,Croacia,3705,Robert Prosinecki,13,NO,NO
1752,1021,1998,24,Croacia,3743,Davor Suker,35,NO,NO
1753,1022,1998,36,Francia,4075,Zinedine Zidane,27,NO,NO
1754,1022,1998,36,Francia,4075,Zinedine Zidane,45,NO,NO
1755,1022,1998,36,Francia,4005,Emmanuel Petit,90,NO,NO
1756,1023,2002,70,Senegal,1031,Bouba Diop,30,NO,NO
1757,1024,2002,80,Uruguay,5979,Dario Rodriguez,47,NO,NO
1758,1024,2002,26,Dinamarca,4288,Jon Dahl Tomasson,45,NO,NO
1759,1024,2002,26,Dinamarca,4288,Jon Dahl Tomasson,83,NO,NO
1760,1026,2002,26,Dinamarca,4288,Jon Dahl Tomasson,16,SI,NO
1761,1026,2002,70,Senegal,1025,Salif Diao,52,NO,NO
1762,1027,2002,26,Dinamarca,4273,Dennis Rommedahl,22,NO,NO
1763,1027,2002,26,Dinamarca,4288,Jon Dahl Tomasson,67,NO,NO
1764,1028,2002,70,Senegal,1035,Khalilou Fadiga,20,SI,NO
1765,1028,2002,70,Senegal,1031,Bouba Diop,26,NO,NO
1766,1028,2002,70,Senegal,1031,Bouba Diop,38,NO,NO
1767,1028,2002,80,Uruguay,5932,Richard Morales,46,NO,NO
1768,1028,2002,80,Uruguay,5872,Diego Forlan,69,NO,NO
1769,1028,2002,80,Uruguay,5968,Alvaro Recoba,88,SI,NO
1770,1029,2002,62,Paraguay,4419,Roque Santa Cruz,39,NO,NO
1771,1029,2002,62,Paraguay,4307,Francisco Arce,55,NO,NO
